"Designator","Val","Package","Mid X","Mid Y","Rotation","Layer"
"R405","15k","R_0603_1608Metric","126.200000","-169.200000","0.000000","top"
"R406","15k","R_0603_1608Metric","126.200000","-164.100000","0.000000","top"
"R407","15k","R_0603_1608Metric","143.800000","-162.400000","180.000000","top"
"R408","15k","R_0603_1608Metric","143.800000","-167.500000","180.000000","top"
"R409","200R","R_0603_1608Metric","129.500000","-170.900000","180.000000","top"
"R410","200R","R_0603_1608Metric","129.500000","-165.800000","180.000000","top"
"R411","200R","R_0603_1608Metric","140.500000","-164.100000","0.000000","top"
"R412","200R","R_0603_1608Metric","140.500000","-169.200000","0.000000","top"
"R413","54.9k","R_0603_1608Metric","129.500000","-172.600000","0.000000","top"
"R414","1k","R_0603_1608Metric","129.500000","-174.300000","180.000000","top"
"R415","100k","R_0603_1608Metric","126.200000","-172.600000","0.000000","top"
"R416","13k","R_0603_1608Metric","140.500000","-172.600000","180.000000","top"
"R417","16.2k","R_0603_1608Metric","143.800000","-172.600000","180.000000","top"
"R418","1k","R_0603_1608Metric","140.500000","-174.300000","0.000000","top"
"R501","15k","R_0603_1608Metric","169.500000","-118.600000","0.000000","top"
"R502","15k","R_0603_1608Metric","169.500000","-113.500000","0.000000","top"
"R503","15k","R_0603_1608Metric","180.500000","-111.800000","180.000000","top"
"R504","15k","R_0603_1608Metric","180.500000","-116.900000","180.000000","top"
"R505","15k","R_0603_1608Metric","166.200000","-118.600000","0.000000","top"
"R506","15k","R_0603_1608Metric","166.200000","-113.500000","0.000000","top"
"R507","15k","R_0603_1608Metric","183.800000","-111.800000","180.000000","top"
"R508","15k","R_0603_1608Metric","183.800000","-116.900000","180.000000","top"
"R509","200R","R_0603_1608Metric","169.500000","-120.300000","180.000000","top"
"R510","200R","R_0603_1608Metric","169.500000","-115.200000","180.000000","top"
"R511","200R","R_0603_1608Metric","180.500000","-113.500000","0.000000","top"
"R512","200R","R_0603_1608Metric","180.500000","-118.600000","0.000000","top"
"R513","54.9k","R_0603_1608Metric","169.500000","-122.000000","0.000000","top"
"R514","1k","R_0603_1608Metric","169.500000","-123.700000","180.000000","top"
"R515","100k","R_0603_1608Metric","166.200000","-122.000000","0.000000","top"
"R516","13k","R_0603_1608Metric","180.500000","-122.000000","180.000000","top"
"R517","16.2k","R_0603_1608Metric","183.800000","-122.000000","180.000000","top"
"R518","1k","R_0603_1608Metric","180.500000","-123.700000","0.000000","top"
"R601","15k","R_0603_1608Metric","169.500000","-169.200000","0.000000","top"
"R602","15k","R_0603_1608Metric","169.500000","-164.100000","0.000000","top"
"R603","15k","R_0603_1608Metric","180.500000","-162.400000","180.000000","top"
"R604","15k","R_0603_1608Metric","180.500000","-167.500000","180.000000","top"
"R605","15k","R_0603_1608Metric","166.200000","-169.200000","0.000000","top"
"R606","15k","R_0603_1608Metric","166.200000","-164.100000","0.000000","top"
"R607","15k","R_0603_1608Metric","183.800000","-162.400000","180.000000","top"
"R608","15k","R_0603_1608Metric","183.800000","-167.500000","180.000000","top"
"R609","200R","R_0603_1608Metric","169.500000","-170.900000","180.000000","top"
"R610","200R","R_0603_1608Metric","169.500000","-165.800000","180.000000","top"
"R611","200R","R_0603_1608Metric","180.500000","-164.100000","0.000000","top"
"R612","200R","R_0603_1608Metric","180.500000","-169.200000","0.000000","top"
"R613","54.9k","R_0603_1608Metric","169.500000","-172.600000","0.000000","top"
"R614","1k","R_0603_1608Metric","169.500000","-174.300000","180.000000","top"
"R615","100k","R_0603_1608Metric","166.200000","-172.600000","0.000000","top"
"R616","13k","R_0603_1608Metric","180.500000","-172.600000","180.000000","top"
